source_file,table_index,row,column,text
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,5,12,4-1
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,5,13,——
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,5,14,4-20
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,5,15,4-28
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,1,世武果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,2,妃子笑
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,3,"30
（990）"
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,4,9-15
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,5,12-22
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,6,1-5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,7,2-5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,8,2-20
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,9,3-1
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,10,2-26
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,11,3-13
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,12,4-9
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,13,——
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,14,4-22
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,6,15,4-30
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,1,鲁宏果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,2,妃子笑
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,3,"300
（5000）"
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,4,8-25
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,5,12-28
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,6,1-1
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,7,2-5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,8,2-15
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,9,3-15
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,10,3-12
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,11,3-10
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,12,4-10
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,13,——
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,14,4-28
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,3,7,15,5-10
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,1,1,示范园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,1,2,品种
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,1,3,测花类别
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,1,4,测花株数
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,1,5,比例（%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,1,6,成花率（%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,2,1,办内果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,2,2,妃子笑
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,2,3,A（75-100%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,2,4,180
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,2,5,90
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,2,6,90
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,3,3,B（25-75%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,3,4,20
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,3,5,10
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,4,3,C（0-25%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,4,4,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,4,5,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,5,1,红明农场会华果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,5,2,白糖罂
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,5,3,A（75-100%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,5,4,160
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,5,5,80
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,5,6,80
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,6,3,B（25-75%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,6,4,23
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,6,5,11.5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,7,3,C（0-25%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,7,4,17
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,7,5,8.5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,8,1,永发果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,8,2,妃子笑
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,8,3,A（75-100%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,8,4,140
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,8,5,70
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,8,6,70
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,9,3,B（25-75%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,9,4,40
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,9,5,20
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,10,3,C（0-25%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,10,4,20
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,10,5,10
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,11,3,B（25-75%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,11,4,145
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,11,5,72.5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,12,3,C（0-25%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,12,4,5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,12,5,2.5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,13,1,龙元果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,13,2,妃子笑
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,13,3,A（75-100%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,13,4,190
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,13,5,95
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,13,6,95
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,14,3,B（25-75%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,14,4,10
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,14,5,5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,15,3,C（0-25%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,15,4,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,15,5,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,16,1,世武果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,16,2,妃子笑
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,16,3,A（75-100%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,16,4,190
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,16,5,95
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,16,6,95
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,17,3,B（25-75%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,17,4,10
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,17,5,5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,18,3,C（0-25%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,18,4,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,18,5,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,19,1,鲁宏果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,19,2,妃子笑
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,19,3,A（75-100%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,19,4,160
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,19,5,80
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,19,6,80
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,20,3,B（25-75%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,20,4,30
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,20,5,15
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,21,3,C（0-25%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,21,4,10
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,4,21,5,5
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,1,示范园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,2,植株类别
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,3,株数
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,4,单株产量（公斤）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,5,单果重（g）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,6,病虫果率（%）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,7,平均株产（公斤）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,8,平均亩产（公斤/亩）
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,1,9,测产组长及小组成员
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,2,4,①
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,2,5,②
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,2,6,③
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,1,办内果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,2,A
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,3,180
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,4,38.45
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,5,44.21
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,6,37.37
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,7,22.18
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,8,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,9,40.01
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,10,1306.23
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,3,11,"组长：王祥和
组员：周永岛、陈哲、陈丁"
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,4,2,B
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,4,3,20
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,4,4,30.98
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,4,5,35.59
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,4,6,28.89
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,4,7,21.05
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,4,8,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,4,9,31.82
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,5,2,C
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,5,3,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,5,4, 
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,5,5,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,5,6,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,5,7,  
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,5,8,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,5,9,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,1,红明农场
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,2,A
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,3,40
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,4,60.11
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,5,55.68
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,6,60.04
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,7,18.35
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,8,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,9,58.61
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,10,750.25
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,6,11,"组长：王祥和
组员：胡福初、陈哲、陈会华"
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,7,2,B
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,7,3,140
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,7,4,55.61
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,7,5,49.98
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,7,6,52.51
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,7,7,17.26
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,7,8,0
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,7,9,52.70
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,8,2,C
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,8,3,-
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,8,4,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,8,5,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,8,6,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,8,7,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,8,8,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,8,9,
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,9,1,永发果园
2026年荔枝龙眼产业技术体系示范园-海口站（20260825）.doc,5,9,2,A
